product,price,category,link
Master Lock Excell Heavy duty Laminated Steel Long shackle Padlock (W)45mm,Â£12.50,Padlocks,https://www.diy.com/departments/master-lock-excell-heavy-duty-laminated-steel-long-shackle-padlock-w-45mm/1851201_BQ.prd
Smith & Locke Brass Cylinder Open shackle Padlock (W)90mm,Â£16,Padlocks,https://www.diy.com/departments/smith-locke-brass-cylinder-open-shackle-padlock-w-90mm/1733711_BQ.prd
"Master Lock Weather tough Laminated Steel Padlock (W)45mm, Pack of 2",Â£22,Padlocks,https://www.diy.com/departments/master-lock-weather-tough-laminated-steel-padlock-w-45mm-pack-of-2/755264_BQ.prd
Master Lock Aluminium & Steel Combination Luggage Padlock (W)20mm,Â£6,Padlocks,https://www.diy.com/departments/master-lock-aluminium-steel-combination-luggage-padlock-w-20mm/755437_BQ.prd
Master Lock Weather tough Black Zinc Combination Padlock (W)56mm,Â£22,Padlocks,https://www.diy.com/departments/master-lock-weather-tough-black-zinc-combination-padlock-w-56mm/755269_BQ.prd
Master Lock Aluminium & Steel Open shackle Combination Padlock (W)40mm,Â£10,Padlocks,https://www.diy.com/departments/master-lock-aluminium-steel-open-shackle-combination-padlock-w-40mm/755429_BQ.prd
Smith & Locke Laminated Steel Cylinder Open shackle Padlock (W)50mm,Â£10,Padlocks,https://www.diy.com/departments/smith-locke-laminated-steel-cylinder-open-shackle-padlock-w-50mm/1733729_BQ.prd
"Smith & Locke Brass Cylinder Open shackle Padlock (W)21mm, Pack of 4",Â£9.25,Padlocks,https://www.diy.com/departments/smith-locke-brass-cylinder-open-shackle-padlock-w-21mm-pack-of-4/1733700_BQ.prd
"4 Digit Combination Padlock with Code, Locker Padlocks, Padlock for Gym Locker, Coded Padlock, Pad Lock, Suitcase Lock",Â£4.99,Padlocks,https://www.diy.com/departments/4-digit-combination-padlock-with-code-locker-padlocks-padlock-for-gym-locker-coded-padlock-pad-lock-suitcase-lock/5056175971114_BQ.prd
Smith & Locke Aluminium Cylinder Open shackle Padlock (W)40mm,Â£5.50,Padlocks,https://www.diy.com/departments/smith-locke-aluminium-cylinder-open-shackle-padlock-w-40mm/1733708_BQ.prd
Smith & Locke Brass & Steel Open shackle Combination Padlock (W)40mm,Â£10,Padlocks,https://www.diy.com/departments/smith-locke-brass-steel-open-shackle-combination-padlock-w-40mm/1733713_BQ.prd
"Smith & Locke Zinc & Steel Open shackle Combination Padlock (W)30mm, Pack of 2",Â£12,Padlocks,https://www.diy.com/departments/smith-locke-zinc-steel-open-shackle-combination-padlock-w-30mm-pack-of-2/1733696_BQ.prd
Keyless 4 Digit Combination Slide Lock Locking Security Bolt Padlock Gate Door,Â£14.99,Padlocks,https://www.diy.com/departments/keyless-4-digit-combination-slide-lock-locking-security-bolt-padlock-gate-door/5055521174469_BQ.prd
Master Lock Aluminium Long shackle Padlock (W)40mm,Â£6,Padlocks,https://www.diy.com/departments/master-lock-aluminium-long-shackle-padlock-w-40mm/1852755_BQ.prd
Master Lock Excell Heavy duty Laminated Black 4 pin tumbler cylinder Open shackle Padlock (W)49mm,Â£15.50,Padlocks,https://www.diy.com/departments/master-lock-excell-heavy-duty-laminated-black-4-pin-tumbler-cylinder-open-shackle-padlock-w-49mm/758375_BQ.prd
Smith & Locke Aluminium Cylinder Open shackle Padlock (W)40mm,Â£5.75,Padlocks,https://www.diy.com/departments/smith-locke-aluminium-cylinder-open-shackle-padlock-w-40mm/1733697_BQ.prd
"EAI - Automatic Garden Gate Latch with Fixings - 50mm 2"" - Galvanised",Â£8.90,Padlocks,https://www.diy.com/departments/eai-automatic-garden-gate-latch-with-fixings-50mm-2-galvanised/0660989875060_BQ.prd
Dunlop Disc Lock W/ Reminder Cable Bike Motorcycle Scooter 2 Keys,Â£8.99,Padlocks,https://www.diy.com/departments/dunlop-disc-lock-w-reminder-cable-bike-motorcycle-scooter-2-keys/8711252075600_BQ.prd
Blooma Black Iron Door bolt (L)76mm (W)35mm,Â£4.25,Bolts,https://www.diy.com/departments/blooma-black-iron-door-bolt-l-76mm-w-35mm/307426_BQ.prd
"Blooma Zinc-plated Brenton Steel Gate bolt, (L)152mm",Â£7.25,Bolts,https://www.diy.com/departments/blooma-zinc-plated-brenton-steel-gate-bolt-l-152mm/307492_BQ.prd
"Blooma Zinc-plated Barrel Steel Gate bolt, (L)102mm",Â£4,Bolts,https://www.diy.com/departments/blooma-zinc-plated-barrel-steel-gate-bolt-l-102mm/307509_BQ.prd
Blooma Black Steel Necked Door bolt (L)152mm (W)40mm,Â£4.25,Bolts,https://www.diy.com/departments/blooma-black-steel-necked-door-bolt-l-152mm-w-40mm/307446_BQ.prd
Blooma Brown Steel Brenton Door bolt (L)152mm (W)45mm,Â£6.75,Bolts,https://www.diy.com/departments/blooma-brown-steel-brenton-door-bolt-l-152mm-w-45mm/307455_BQ.prd
Blooma Black Steel Door bolt (L)102mm (W)116mm,Â£5.50,Bolts,https://www.diy.com/departments/blooma-black-steel-door-bolt-l-102mm-w-116mm/307438_BQ.prd
Blooma Black Iron Door bolt (L)127mm (W)38mm,Â£6.25,Bolts,https://www.diy.com/departments/blooma-black-iron-door-bolt-l-127mm-w-38mm/307423_BQ.prd
Blooma Green Steel Barrel Door bolt (L)76mm (W)40mm,Â£3,Bolts,https://www.diy.com/departments/blooma-green-steel-barrel-door-bolt-l-76mm-w-40mm/307475_BQ.prd
Blooma Brown Steel Barrel Door bolt (L)76mm (W)40mm,Â£3,Bolts,https://www.diy.com/departments/blooma-brown-steel-barrel-door-bolt-l-76mm-w-40mm/307458_BQ.prd
"Blooma Zinc-plated Brenton Steel Gate bolt, (L)204mm",Â£8,Bolts,https://www.diy.com/departments/blooma-zinc-plated-brenton-steel-gate-bolt-l-204mm/307493_BQ.prd
"Blooma Zinc-plated Barrel Steel Gate bolt, (L)152mm",Â£4.50,Bolts,https://www.diy.com/departments/blooma-zinc-plated-barrel-steel-gate-bolt-l-152mm/307510_BQ.prd
Blooma Black Steel Brenton Door bolt (L)152mm (W)45mm,Â£6.75,Bolts,https://www.diy.com/departments/blooma-black-steel-brenton-door-bolt-l-152mm-w-45mm/5059340456553_BQ.prd
Blooma Black Steel Barrel Door bolt (L)254mm (W)46mm,Â£5.75,Bolts,https://www.diy.com/departments/blooma-black-steel-barrel-door-bolt-l-254mm-w-46mm/307443_BQ.prd
"Blooma Black Steel Deadbolt Barrel Gate bolt, (L)310mm",Â£12.25,Bolts,https://www.diy.com/departments/blooma-black-steel-deadbolt-barrel-gate-bolt-l-310mm/5059340456423_BQ.prd
Blooma Black Steel Barrel Door bolt (L)152mm (W)40mm,Â£4,Bolts,https://www.diy.com/departments/blooma-black-steel-barrel-door-bolt-l-152mm-w-40mm/307441_BQ.prd
"Blooma Zinc-plated Steel Brenton Gate bolt, (L)120mm",Â£7,Bolts,https://www.diy.com/departments/blooma-zinc-plated-steel-brenton-gate-bolt-l-120mm/307504_BQ.prd
Blooma Galvanised Steel Barrel Door bolt (L)76mm (W)40mm,Â£4,Bolts,https://www.diy.com/departments/blooma-galvanised-steel-barrel-door-bolt-l-76mm-w-40mm/307470_BQ.prd
Blooma Zinc-plated Steel Barrel Door bolt (L)152mm (W)41.5mm,Â£13.75,Bolts,https://www.diy.com/departments/blooma-zinc-plated-steel-barrel-door-bolt-l-152mm-w-41-5mm/564286_BQ.prd
Blooma Galvanised Steel Barrel Door bolt (L)102mm,Â£4.75,Bolts,https://www.diy.com/departments/blooma-galvanised-steel-barrel-door-bolt-l-102mm/307467_BQ.prd
"Blooma Zinc-plated Barrel Steel Gate bolt, (L)204mm",Â£5.25,Bolts,https://www.diy.com/departments/blooma-zinc-plated-barrel-steel-gate-bolt-l-204mm/307511_BQ.prd
Blooma Black Steel Barrel Door bolt (L)102mm (W)40mm,Â£3.25,Bolts,https://www.diy.com/departments/blooma-black-steel-barrel-door-bolt-l-102mm-w-40mm/5059340456317_BQ.prd
Blooma Black Steel Barrel Door bolt (L)152mm (W)51mm,Â£4,Bolts,https://www.diy.com/departments/blooma-black-steel-barrel-door-bolt-l-152mm-w-51mm/307429_BQ.prd
Blooma Black Steel Barrel Door bolt (L)204mm,Â£4.75,Bolts,https://www.diy.com/departments/blooma-black-steel-barrel-door-bolt-l-204mm/307442_BQ.prd
Blooma Galvanised Steel Brenton Door bolt (L)102mm (W)45.3mm,Â£6.75,Bolts,https://www.diy.com/departments/blooma-galvanised-steel-brenton-door-bolt-l-102mm-w-45-3mm/5059340456355_BQ.prd
BG Smart White 13A 2 gang Socket,Â£17,Controllers,https://www.diy.com/departments/bg-smart-white-13a-2-gang-socket/5050765176606_BQ.prd
TCP Smart Plug 240V,Â£15,Controllers,https://www.diy.com/departments/tcp-smart-plug-240v/8719638018821_BQ.prd
"TCP Smart Plug 240V, Pack of 4",Â£45,Controllers,https://www.diy.com/departments/tcp-smart-plug-240v-pack-of-4/8720039603752_BQ.prd
TP-Link 13A 3 Gang Smart Power strip extension lead cable,Â£22,Controllers,https://www.diy.com/departments/tp-link-13a-3-gang-smart-power-strip-extension-lead-cable/6935364087425_BQ.prd
Philips Hue Smart Plug Mains fed,Â£29,Controllers,https://www.diy.com/departments/philips-hue-smart-plug-mains-fed/8719514342323_BQ.prd
Bosch Smart Home Remote control,Â£129,Controllers,https://www.diy.com/departments/bosch-smart-home-remote-control/4057749767028_BQ.prd
Bosch Smart Home Smart Plug 230V,Â£34,Controllers,https://www.diy.com/departments/bosch-smart-home-smart-plug-230v/4057749322692_BQ.prd
Bosch Smart Home White Matt Automation switch,Â£49,Controllers,https://www.diy.com/departments/bosch-smart-home-white-matt-automation-switch/4057749657831_BQ.prd
Bosch Smart Home ZigBee & RF Bridge,Â£125,Controllers,https://www.diy.com/departments/bosch-smart-home-zigbee-rf-bridge/4057749322678_BQ.prd
Bosch Smart Home Smart Compact Plug 230V,Â£45,Controllers,https://www.diy.com/departments/bosch-smart-home-smart-compact-plug-230v/4062321299033_BQ.prd
Bosch Smart Home Flex White Matt Automation switch,Â£54,Controllers,https://www.diy.com/departments/bosch-smart-home-flex-white-matt-automation-switch/4057749657848_BQ.prd
Hive Active Smart Plug,Â£39,Controllers,https://www.diy.com/departments/hive-active-smart-plug/5054347000945_BQ.prd
"Dartmoor Oak effect Laminate Flooring, 1.48mÂ² Pack of 6",Â£23.68,Laminate flooring,https://www.diy.com/departments/dartmoor-oak-effect-laminate-flooring-1-48m-pack-of-6/5013599012878_BQ.prd
"Colours Dolce Natural Walnut effect Laminate Flooring, 1.19mÂ² Pack of 7",Â£24.99,Laminate flooring,https://www.diy.com/departments/colours-dolce-natural-walnut-effect-laminate-flooring-1-19m-pack-of-7/81086_BQ.prd
"Rostock Natural Oak effect Laminate Flooring, 1.48mÂ² Pack of 6",Â£23.68,Laminate flooring,https://www.diy.com/departments/rostock-natural-oak-effect-laminate-flooring-1-48m-pack-of-6/5013599015992_BQ.prd
"Ravensdale Natural Oak effect Laminate Flooring, 1.48mÂ² Pack of 1",Â£23.68,Laminate flooring,https://www.diy.com/departments/ravensdale-natural-oak-effect-laminate-flooring-1-48m-pack-of-1/5013599016036_BQ.prd
"GoodHome Bundaberg Grey Oak effect Laminate Flooring, 2.467mÂ² Pack of 10",Â£29.60,Laminate flooring,https://www.diy.com/departments/goodhome-bundaberg-grey-oak-effect-laminate-flooring-2-467m-pack-of-10/1708102_BQ.prd
"GoodHome Rockhampton Grey Oak effect Laminate Flooring, 2.467mÂ² Pack of 10",Â£24.67,Laminate flooring,https://www.diy.com/departments/goodhome-rockhampton-grey-oak-effect-laminate-flooring-2-467m-pack-of-10/1708111_BQ.prd
"GoodHome Geelong Grey Oak effect Laminate Flooring, 2.47mÂ² Pack of 10",Â£24.67,Laminate flooring,https://www.diy.com/departments/goodhome-geelong-grey-oak-effect-laminate-flooring-2-47m-pack-of-10/1708105_BQ.prd
"Quick-step Aquanto Classic Natural Oak effect Laminate Flooring, 1.835mÂ² Pack of 7",Â£44.04,Laminate flooring,https://www.diy.com/departments/quick-step-aquanto-classic-natural-oak-effect-laminate-flooring-1-835m-pack-of-7/1294392_BQ.prd
"Quick-step Aquanto Light grey Oak effect Laminate Flooring, 1.835mÂ² Pack of 7",Â£44.04,Laminate flooring,https://www.diy.com/departments/quick-step-aquanto-light-grey-oak-effect-laminate-flooring-1-835m-pack-of-7/1294390_BQ.prd
"GoodHome Gawler Natural Ash effect Laminate Flooring, 2.058mÂ² 0",Â£28.81,Laminate flooring,https://www.diy.com/departments/goodhome-gawler-natural-ash-effect-laminate-flooring-2-058m-0/1717661_BQ.prd
"GoodHome Devonport Natural Oak effect Laminate Flooring, 1.996mÂ² of 8",Â£25.95,Laminate flooring,https://www.diy.com/departments/goodhome-devonport-natural-oak-effect-laminate-flooring-1-996m-of-8/1717660_BQ.prd
"GoodHome Strood Grey Oak effect Laminate Flooring, 1.3mÂ² Pack of 6",Â£22.10,Laminate flooring,https://www.diy.com/departments/goodhome-strood-grey-oak-effect-laminate-flooring-1-3m-pack-of-6/3663602537724_BQ.prd
"GoodHome Gladstone Natural Dark wood effect Laminate Flooring, 1.996mÂ² of 8",Â£27.94,Laminate flooring,https://www.diy.com/departments/goodhome-gladstone-natural-dark-wood-effect-laminate-flooring-1-996m-of-8/1717667_BQ.prd
"GoodHome Gladstone Natural Oak effect Laminate Flooring, 1.996mÂ² of 8",Â£27.94,Laminate flooring,https://www.diy.com/departments/goodhome-gladstone-natural-oak-effect-laminate-flooring-1-996m-of-8/1717662_BQ.prd
"GoodHome Bairnsdale Dark grey wood Laminate Flooring, 1.996mÂ² of 8",Â£25.95,Laminate flooring,https://www.diy.com/departments/goodhome-bairnsdale-dark-grey-wood-laminate-flooring-1-996m-of-8/1717649_BQ.prd
"GoodHome Geraldton Natural Walnut effect Laminate Flooring, 2.467mÂ² Pack of 10",Â£24.67,Laminate flooring,https://www.diy.com/departments/goodhome-geraldton-natural-walnut-effect-laminate-flooring-2-467m-pack-of-10/1708104_BQ.prd
"Colours Leggiero Grey Concrete effect Laminate Flooring, 1.72mÂ² Pack of 5",Â£30.96,Laminate flooring,https://www.diy.com/departments/colours-leggiero-grey-concrete-effect-laminate-flooring-1-72m-pack-of-5/1291428_BQ.prd
"GoodHome Barkly White Oak effect Laminate Flooring, 2mÂ² Pack of 8",Â£27.94,Laminate flooring,https://www.diy.com/departments/goodhome-barkly-white-oak-effect-laminate-flooring-2m-pack-of-8/1717657_BQ.prd
"GoodHome Kirton Natural Oak effect Laminate Flooring, 2.13mÂ² Pack of 8",Â£29.83,Laminate flooring,https://www.diy.com/departments/goodhome-kirton-natural-oak-effect-laminate-flooring-2-13m-pack-of-8/3663602536840_BQ.prd
"GoodHome Gladstone Natural Oak effect Laminate Flooring, 1.996mÂ² of 8",Â£27.94,Laminate flooring,https://www.diy.com/departments/goodhome-gladstone-natural-oak-effect-laminate-flooring-1-996m-of-8/1717664_BQ.prd
"GoodHome Swanley Natural Dark oak effect Laminate Flooring, 1.29mÂ² Pack of 5",Â£24.51,Laminate flooring,https://www.diy.com/departments/goodhome-swanley-natural-dark-oak-effect-laminate-flooring-1-29m-pack-of-5/3663602537021_BQ.prd
Swiss Krono Standard Plus - Millennium Oak Grey 7mm Laminate Flooring. 2.39mÂ² Pack,Â£26.27,Laminate flooring,https://www.diy.com/departments/swiss-krono-standard-plus-millennium-oak-grey-7mm-laminate-flooring-2-39m-pack/4032271169489_BQ.prd
"GoodHome Neston Natural Golden oak effect Laminate Flooring, 1.3mÂ² Pack of 6",Â£22.10,Laminate flooring,https://www.diy.com/departments/goodhome-neston-natural-golden-oak-effect-laminate-flooring-1-3m-pack-of-6/3663602536925_BQ.prd
"GoodHome Horsham Grey Dark wood effect Laminate Flooring, 2.058mÂ² 0",Â£28.81,Laminate flooring,https://www.diy.com/departments/goodhome-horsham-grey-dark-wood-effect-laminate-flooring-2-058m-0/1717665_BQ.prd
"GoodHome BAILA Natural Wood effect Luxury vinyl flooring tile, 2.2mÂ² Pack",Â£50.60,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-baila-natural-wood-effect-luxury-vinyl-flooring-tile-2-2m-pack/5059340221755_BQ.prd
"GoodHome Jazy Grey Wood effect Luxury vinyl click flooring, 2.2mÂ² Pack",Â£57.20,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-jazy-grey-wood-effect-luxury-vinyl-click-flooring-2-2m-pack/3663602563822_BQ.prd
"GoodHome Jazy Natural Wood effect Luxury vinyl click flooring, 2.24mÂ² Pack",Â£58.24,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-jazy-natural-wood-effect-luxury-vinyl-click-flooring-2-24m-pack/3663602563891_BQ.prd
"GoodHome Jazy Rustic Oak effect Luxury vinyl click flooring, 2.24mÂ² Pack",Â£57.20,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-jazy-rustic-oak-effect-luxury-vinyl-click-flooring-2-24m-pack/3663602563853_BQ.prd
"GoodHome Jazy Grey Mosaic effect Luxury vinyl click flooring, 2.23mÂ² Pack",Â£57.98,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-jazy-grey-mosaic-effect-luxury-vinyl-click-flooring-2-23m-pack/3663602563754_BQ.prd
"GoodHome Gospel Grey Wood effect Luxury vinyl click flooring, 1.94mÂ² Pack",Â£58.50,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-gospel-grey-wood-effect-luxury-vinyl-click-flooring-1-94m-pack/3663602563952_BQ.prd
"GoodHome Baila Grey Tile effect Luxury vinyl flooring tile, 2.2mÂ² Pack",Â£50.60,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-baila-grey-tile-effect-luxury-vinyl-flooring-tile-2-2m-pack/5059340221762_BQ.prd
"GoodHome Jazy Flower Mosaic effect Luxury vinyl click flooring, 2.23mÂ² Pack",Â£57.98,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-jazy-flower-mosaic-effect-luxury-vinyl-click-flooring-2-23m-pack/3663602605010_BQ.prd
"GoodHome BAILA Black Tile effect Luxury vinyl flooring tile, 2.23mÂ² Pack",Â£50.60,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-baila-black-tile-effect-luxury-vinyl-flooring-tile-2-23m-pack/5059340221793_BQ.prd
"GoodHome BAILA Wood effect Luxury vinyl flooring tile, 2.2mÂ² Pack",Â£50.60,Luxury vinyl click flooring,https://www.diy.com/departments/goodhome-baila-wood-effect-luxury-vinyl-flooring-tile-2-2m-pack/5059340221731_BQ.prd
"Quick-step Paso Warm oak Wood effect Luxury vinyl click Flooring, 2.128mÂ² Pack of 9",Â£85.20,Luxury vinyl click flooring,https://www.diy.com/departments/quick-step-paso-warm-oak-wood-effect-luxury-vinyl-click-flooring-2-128m-pack-of-9/5401013151874_BQ.prd
"Showhome Rigid Dark Grey Luxury vinyl click flooring, 2.86mÂ² Pack",Â£57.16,Luxury vinyl click flooring,https://www.diy.com/departments/showhome-rigid-dark-grey-luxury-vinyl-click-flooring-2-86m-pack/4895216555088_BQ.prd
