product,price,category,link
D Line Equal Tee Mini 5 Pack,£2.98,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-equal-tee-mini-5-pack/p/780674
D Line Equal Tee Maxi 2 Pack,£2.47,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-equal-tee-maxi-2-pack/p/780891
D Line Coupler & End Cap Pack MICRO+ 5 x Coupler & 5 x End Pack,£2.40,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-coupler-and-end-cap-pack-micro-5-x-coupler-and-5-x-end-pack/p/781005
D Line Flat Bends MICRO+ 5 Pack,£2.40,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-flat-bends-micro-5-pack/p/780833
D Line Internal Bend MICRO+ 5 Pack,£2.40,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-internal-bend-micro-5-pack/p/780824
D Line External Bends MICRO+ 5 Pack,£2.40,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-external-bends-micro-5-pack/p/780634
D Line Equal Tee MICRO+ 5 Pack,£2.40,Fire Rated Cable Management,https://www.travisperkins.co.uk/fire-rated-cable-management/d-line-equal-tee-micro-5-pack/p/780991
Bg Brushed Steel 10A Switch 1 Gang 2 Way,£4.31,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-10a-switch-1-gang-2-way/p/785112
Bg Brushed Steel 10A Switch 3 Gang 2 Way,£6.47,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-10a-switch-3-gang-2-way/p/784833
Bg Brushed Steel Dimmer Switch 3 Gang 400W,£23.76,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-dimmer-switch-3-gang-400w/p/785761
Bg Brushed Steel 10A Switch 1 Gang Intermediate,£8.64,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-10a-switch-1-gang-intermediate/p/787200
Bg Brushed Steel Dimmer Switch 2 Gang 400W,£15.34,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-dimmer-switch-2-gang-400w/p/784554
MK Light Switch 1 Gang 2 Way,£1.78,Internal Switches,https://www.travisperkins.co.uk/internal-switches/mk-light-switch-1-gang-2-way/p/783955
Bg Brushed Steel 10A Switch 2 Gang 2 Way,£5.39,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-10a-switch-2-gang-2-way/p/784552
MK Light Switch 3 Gang 2 Way,£6.50,Internal Switches,https://www.travisperkins.co.uk/internal-switches/mk-light-switch-3-gang-2-way/p/785092
Axiom Inline Switch 2A Rated,£2.33,Internal Switches,https://www.travisperkins.co.uk/internal-switches/axiom-inline-switch-2a-rated/p/783582
MK Light Switch 2 Gang 2 Way,£3.34,Internal Switches,https://www.travisperkins.co.uk/internal-switches/mk-light-switch-2-gang-2-way/p/784208
United Electrical Products Ltd Antique Brass Dimmer Switch 3 Gang 250W,£32.44,Internal Switches,https://www.travisperkins.co.uk/internal-switches/united-electrical-products-ltd-antique-brass-dimmer-switch-3-gang-250w/p/785793
Bg Polished Chrome 10A Switch 1 Gang 2 Way,£4.31,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-polished-chrome-10a-switch-1-gang-2-way/p/786464
4Trade Light Switch 10 Amp 1 Gang 2 Way,£0.96,Internal Switches,https://www.travisperkins.co.uk/internal-switches/4trade-light-switch-10-amp-1-gang-2-way/p/201602
BG Screwless Flat Plate Brushed Stainless Steel 45A Dp Switch Switch & Neon 1...,£11.42,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-brushed-stainless-steel-45a-dp-switch-switch-and-neon-1-gang/p/787206
United Electrical Products Ltd Antique Brass Switch 4 Gang 2 Way,£10.42,Internal Switches,https://www.travisperkins.co.uk/internal-switches/united-electrical-products-ltd-antique-brass-switch-4-gang-2-way/p/784426
Bg Brushed Steel Dimmer Switch 1 Gang 400W,£10.36,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-dimmer-switch-1-gang-400w/p/785769
BG Screwless Flat Plate Brushed Stainless Steel 10AX Light Switch 3 Gang 2 Wa...,£9.46,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-brushed-stainless-steel-10ax-light-switch-3-gang-2-way/p/785842
BG Screwless Flat Plate Brushed Stainless Steel 10AX Light Switch 1 Gang 2 Wa...,£28.14,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-brushed-stainless-steel-10ax-light-switch-1-gang-2-way-trade-pack/p/784025
MK Light Switch 4 Gang 2 Way,£16.00,Internal Switches,https://www.travisperkins.co.uk/internal-switches/mk-light-switch-4-gang-2-way/p/785309
Bg Screwless Flat Plate Black Nickel 10AX Light Switch 4 Gang 2 Way,£13.92,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-black-nickel-10ax-light-switch-4-gang-2-way/p/787070
4TRADE 2 Gang 2 Way Light Switch 10AX,£1.42,Internal Switches,https://www.travisperkins.co.uk/internal-switches/4trade-2-gang-2-way-light-switch-10ax/p/572678
Bg Polished Chrome Dimmer Switch 3 Gang 400W,£23.76,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-polished-chrome-dimmer-switch-3-gang-400w/p/787095
Bg 10A Low Profile Switch 1 Gang 2 Way,£1.55,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-10a-low-profile-switch-1-gang-2-way/p/786300
Bg Low Profile Push Dimmer Switch 1 Gang 2 Way 400W,£10.00,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-low-profile-push-dimmer-switch-1-gang-2-way-400w/p/785464
Bg Screwless Flat Plate Black Nickel 10AX Light Switch 1 Gang 2 Way,£6.94,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-black-nickel-10ax-light-switch-1-gang-2-way/p/785122
Bg Brushed Steel 45A Double Pole Switch 45A 2 Gang Upright + Neon,£10.25,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-brushed-steel-45a-double-pole-switch-45a-2-gang-upright-neon/p/785029
United Electrical Products Ltd Antique Brass Dimmer Switch 1 Gang 400W,£16.20,Internal Switches,https://www.travisperkins.co.uk/internal-switches/united-electrical-products-ltd-antique-brass-dimmer-switch-1-gang-400w/p/785899
Bg Screwless Flat Plate Polished Chrome Dimmer Switch 2 Gang 2 Way,£15.49,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-polished-chrome-dimmer-switch-2-gang-2-way/p/784143
Bg Screwless Flat Plate Black Nickel 10AX Light Switch 3 Gang 2 Way,£9.46,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-black-nickel-10ax-light-switch-3-gang-2-way/p/785476
Bg Screwless Flat Plate Black Nickel 10AX Light Switch 2 Gang 2 Way,£8.10,Internal Switches,https://www.travisperkins.co.uk/internal-switches/bg-screwless-flat-plate-black-nickel-10ax-light-switch-2-gang-2-way/p/784416
MK Dp Switched Socket 2 Gang,£3.70,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/mk-dp-switched-socket-2-gang/p/784629
Bg 13A Low Profile Sp USB Switched Socket 2 Gang 3.1A,£11.90,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-13a-low-profile-sp-usb-switched-socket-2-gang-3-1a/p/786982
BG Screwless Flat Plate Brushed Stainless Steel 13A Dp Switch Socket 2 Gang T...,£38.99,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-brushed-stainless-steel-13a-dp-switch-socket-2-gang-trade-pack/p/784029
Masterplug Bg White Moulded Double Switched 13A Socket with Door Chime Bell P...,£26.57,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/masterplug-bg-white-moulded-double-switched-13a-socket-with-door-chime-bell-push-inc/p/784380
Bg 13A Low Profile Switched Socket 2 Gang Single Pole,£2.89,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-13a-low-profile-switched-socket-2-gang-single-pole/p/784472
Bg Brushed Steel 13A Dp White Insert Switched Socket 2 Gang Pack 5,£24.98,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-13a-dp-white-insert-switched-socket-2-gang-pack-5/p/783809
MK 13A USB Switched Socket 2 Gang + 2 USB,£23.50,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/mk-13a-usb-switched-socket-2-gang-2-usb/p/785854
Bg 13A Low Profile Switched Socket 2 Gang Double Pole,£2.99,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-13a-low-profile-switched-socket-2-gang-double-pole/p/784158
Antique Brass Double USB Socket 2 Gang,£24.96,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/antique-brass-double-usb-socket-2-gang/p/783781
Bg Screwless Flat Plate Polished Chrome RJ45 Outlet 1 Gang,£15.02,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-polished-chrome-rj45-outlet-1-gang/p/784551
MK Metal Clad 13A RCD Switched Socket 2 Gang 30mA Active,£89.81,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/mk-metal-clad-13a-rcd-switched-socket-2-gang-30ma-active/p/786892
Bg Screwless Flat Plate Black Nickel TV / Coaxial Sockets 1 Gang Coaxial,£6.70,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-black-nickel-tv-coaxial-sockets-1-gang-coaxial/p/786951
Bg Screwless Flat Plate Polished Chrome 13A Sp USB Switch Socket 2 Gang,£19.66,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-polished-chrome-13a-sp-usb-switch-socket-2-gang/p/783725
Bg Screwless Flat Plate Black Nickel 13A Sp USB Switch Socket 2 Gang,£19.66,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-black-nickel-13a-sp-usb-switch-socket-2-gang/p/783331
United Electrical Products Ltd Antique Brass 13A Dp Socket 2 Gang,£8.32,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/united-electrical-products-ltd-antique-brass-13a-dp-socket-2-gang/p/783329
Bg Screwless Flat Plate Black Nickel 13A Dp Switch Socket 2 Gang,£9.25,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-black-nickel-13a-dp-switch-socket-2-gang/p/784511
Bg Brushed Steel USB 13A White Insert Switched Socket 2 Gang + 2 USB 3.1A,£16.99,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-usb-13a-white-insert-switched-socket-2-gang-2-usb-3-1a/p/783596
Bg Brushed Steel 13A White Insert Switched Socket + A & C Type USB 2 Gang + 2...,£21.59,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-13a-white-insert-switched-socket-a-and-c-type-usb-2-gang-2-usb-4-2a/p/783624
Bg Polished Chrome 13A Dp Switched Socket 2 Gang,£6.49,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-polished-chrome-13a-dp-switched-socket-2-gang/p/784027
Bg 13A Low Profile Sp A & C Type USB Switched Socket 2 Gang 2 USB 4.1A,£18.49,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-13a-low-profile-sp-a-and-c-type-usb-switched-socket-2-gang-2-usb-4-1a/p/786830
Bg Screwless Flat Plate Polished Chrome 13A Dp Switch Socket 2 Gang,£10.00,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-screwless-flat-plate-polished-chrome-13a-dp-switch-socket-2-gang/p/785510
Powerdata Technologies Desktop Power Outlet 2 x Sockets + 2 x USB,£43.00,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/powerdata-technologies-desktop-power-outlet-2-x-sockets-2-x-usb/p/755291
4Trade Double Switched Socket 2 Gang 13 Amp,£1.66,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/4trade-double-switched-socket-2-gang-13-amp/p/201596
Bg Brushed Steel 13A Black Insert Switched Socket + A & C Type USB 2 Gang + 2...,£21.59,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-13a-black-insert-switched-socket-a-and-c-type-usb-2-gang-2-usb-4-2a/p/783773
Bg Polished Chrome Dual Voltage Shaver Socket,£16.00,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-polished-chrome-dual-voltage-shaver-socket/p/783309
Bg Brushed Steel 13A Dp White Insert Switched Socket 2 Gang,£5.99,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-13a-dp-white-insert-switched-socket-2-gang/p/787208
United Electrical Products Ltd Antique Brass 45A Dp Cooker Switch Switched So...,£14.98,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/united-electrical-products-ltd-antique-brass-45a-dp-cooker-switch-switched-socket-and-neon/p/786873
United Electrical Products Ltd Antique Brass 13A Dp Socket 1 Gang,£7.48,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/united-electrical-products-ltd-antique-brass-13a-dp-socket-1-gang/p/783771
4Trade Double Switched Socket 1 Gang 13 Amp,£1.56,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/4trade-double-switched-socket-1-gang-13-amp/p/201598
Bg Brushed Steel 45A White Insert Cooker Unit 45A Double Pole + Socket + Neon,£10.36,Internal Sockets,https://www.travisperkins.co.uk/internal-sockets/bg-brushed-steel-45a-white-insert-cooker-unit-45a-double-pole-socket-neon/p/783288
Smj Outdoor IP66 Twin Switched Socket,£15.61,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/smj-outdoor-ip66-twin-switched-socket/p/538290
Bg WP12 1gANG 2WAY Outdoor Switch IP66,£7.80,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-wp12-1gang-2way-outdoor-switch-ip66/p/216358
Bg IP66 Outdoor Power Kit 2 Gang Switched,£34.18,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip66-outdoor-power-kit-2-gang-switched/p/783607
Bg IP55 Socket with Switch 1 Gang 13A + 1 Gang Switch,£7.70,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-with-switch-1-gang-13a-1-gang-switch/p/783428
Bg IP55 Socket 1 Gang 13A,£6.64,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-1-gang-13a/p/786962
Bg IP55 Switched Connection Unit 1 Gang Switched FCU,£6.86,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switched-connection-unit-1-gang-switched-fcu/p/783828
Bg IP55 Socket 2 Gang 13A,£8.29,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-2-gang-13a/p/784081
Bg IP55 Switch 1 Gang 10AX,£4.97,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-1-gang-10ax/p/785602
Bg IP55 Switch 2 Gang 10AX,£6.30,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-2-gang-10ax/p/785763
4Trade Blanking Plate 1 Gang,£0.52,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/4trade-blanking-plate-1-gang/p/201599
Bg Screwless Flat Plate Brushed Stainless Steel Blank Plate 1 Gang,£4.79,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-screwless-flat-plate-brushed-stainless-steel-blank-plate-1-gang/p/784814
United Electrical Products Ltd Antique Brass Blank Plate 2 Gang,£7.48,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/united-electrical-products-ltd-antique-brass-blank-plate-2-gang/p/786309
Bg Screwless Flat Plate Black Nickel Blank Plate 2 Gang,£5.98,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-screwless-flat-plate-black-nickel-blank-plate-2-gang/p/784664
Bg Polished Chrome Blank Plate 2 Gang,£4.85,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-polished-chrome-blank-plate-2-gang/p/785360
4Trade Blanking Plate 2 Gang,£0.64,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/4trade-blanking-plate-2-gang/p/201609
Bg Screwless Flat Plate Polished Chrome Blank Plate 1 Gang,£4.79,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-screwless-flat-plate-polished-chrome-blank-plate-1-gang/p/785773
Bg Low Profile Blank Plate 1 Gang,£0.83,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-low-profile-blank-plate-1-gang/p/784183
Bg Screwless Flat Plate Black Nickel Blank Plate 1 Gang,£4.79,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-screwless-flat-plate-black-nickel-blank-plate-1-gang/p/784891
United Electrical Products Ltd Antique Brass Blank Plate 1 Gang,£4.02,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/united-electrical-products-ltd-antique-brass-blank-plate-1-gang/p/787073
MK Blank Plate 2 Gang White,£2.44,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/mk-blank-plate-2-gang-white/p/787305
Bg Polished Chrome Blank Plate 1 Gang,£3.77,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-polished-chrome-blank-plate-1-gang/p/786797
Bg Screwless Flat Plate Polished Chrome Blank Plate 2 Gang,£5.98,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-screwless-flat-plate-polished-chrome-blank-plate-2-gang/p/785598
Bg Brushed Steel Blank Plate 2 Gang,£4.85,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-brushed-steel-blank-plate-2-gang/p/785707
Bg Brushed Steel Blank Plate 1 Gang,£3.77,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-brushed-steel-blank-plate-1-gang/p/786972
MK Blank Plate 1 Gang White,£1.28,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/mk-blank-plate-1-gang-white/p/787304
Bg Low Profile Blank Plate 2 Gang,£1.06,Blanking Plates,https://www.travisperkins.co.uk/blanking-plates/bg-low-profile-blank-plate-2-gang/p/786963
4TRADE 2 gang Metal Back Box 25mm,£0.73,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-2-gang-metal-back-box-25mm/p/201892
4TRADE 1 gang Metal Back Box 35mm,£0.95,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-1-gang-metal-back-box-35mm/p/201921
4Trade Surface Mounted Box 2 Gang 47mm,£2.81,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-surface-mounted-box-2-gang-47mm/p/201952
4TRADE 1 gang Metal Back Box 25mm,£0.61,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-1-gang-metal-back-box-25mm/p/201879
Appleby Metal Box 2 Gang 47mm Each,£1.44,Back Boxes,https://www.travisperkins.co.uk/back-boxes/appleby-metal-box-2-gang-47mm-each/p/750471
Bg Low Profile Moulded Surface Box 2 Gang 32mm,£1.15,Back Boxes,https://www.travisperkins.co.uk/back-boxes/bg-low-profile-moulded-surface-box-2-gang-32mm/p/787051
4TRADE 1 gang Metal Back Box 16mm,£0.59,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-1-gang-metal-back-box-16mm/p/201935
4TRADE 2 gang Metal Back Box 47mm,£1.86,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-2-gang-metal-back-box-47mm/p/201942
4Trade Pattress Box 1 Gang 25mm,£0.58,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-pattress-box-1-gang-25mm/p/201856
Appleby Metal Box 2 Gang 35mm Each,£0.79,Back Boxes,https://www.travisperkins.co.uk/back-boxes/appleby-metal-box-2-gang-35mm-each/p/750504
Bg Low Profile Moulded Surface Box 1 Gang 32mm,£0.68,Back Boxes,https://www.travisperkins.co.uk/back-boxes/bg-low-profile-moulded-surface-box-1-gang-32mm/p/785537
Appleby Metal Box 1 Gang 35mm Each,£0.68,Back Boxes,https://www.travisperkins.co.uk/back-boxes/appleby-metal-box-1-gang-35mm-each/p/750586
4Trade Pattress Box 2 Gang 25mm,£1.82,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-pattress-box-2-gang-25mm/p/201913
Appleby Metal Box 1 Gang 25mm Each,£0.54,Back Boxes,https://www.travisperkins.co.uk/back-boxes/appleby-metal-box-1-gang-25mm-each/p/750470
4Trade Surface Mounted Box 1 Gang 47mm,£1.96,Back Boxes,https://www.travisperkins.co.uk/back-boxes/4trade-surface-mounted-box-1-gang-47mm/p/201924
Marshall Tufflex MSSB43WH 2gANG 44mm Radius Surface Mounted Box,£11.28,Back Boxes,https://www.travisperkins.co.uk/back-boxes/marshall-tufflex-mssb43wh-2gang-44mm-radius-surface-mounted-box/p/731994
Appleby Metal Box 2 Gang 25mm Each,£0.62,Back Boxes,https://www.travisperkins.co.uk/back-boxes/appleby-metal-box-2-gang-25mm-each/p/750555
MK Moulded Box 2 Gang 40mm,£4.30,Back Boxes,https://www.travisperkins.co.uk/back-boxes/mk-moulded-box-2-gang-40mm/p/784157
